"Study","SampleSize","Scenario","Replication","Method","Success"
"Main",200,"Symmetric bimodal",812,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",670,"OLS",TRUE
"Main",500,"Symmetric bimodal",670,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",504,"OLS",TRUE
"Main",500,"Asymmetric mixture",504,"Semiparametric",TRUE
"Main",500,"Gaussian",613,"OLS",TRUE
"Main",500,"Gaussian",613,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",778,"OLS",TRUE
"Main",200,"Asymmetric mixture",778,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",43,"OLS",TRUE
"Main",200,"Asymmetric mixture",43,"Semiparametric",TRUE
"Main",500,"Gaussian",346,"OLS",TRUE
"Main",500,"Gaussian",346,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",370,"OLS",TRUE
"Main",200,"Asymmetric mixture",370,"Semiparametric",TRUE
"Main",200,"Skew-normal",537,"OLS",TRUE
"Main",200,"Skew-normal",537,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",13,"OLS",TRUE
"Main",500,"Asymmetric mixture",13,"Semiparametric",TRUE
"Main",200,"Skew-normal",212,"OLS",TRUE
"Main",200,"Skew-normal",212,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",772,"OLS",TRUE
"Main",200,"Asymmetric mixture",772,"Semiparametric",TRUE
"Main",200,"Gaussian",473,"OLS",TRUE
"Main",200,"Gaussian",473,"Semiparametric",TRUE
"Main",500,"Gaussian",803,"OLS",TRUE
"Main",500,"Gaussian",803,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",556,"OLS",TRUE
"Main",500,"Symmetric bimodal",556,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",128,"OLS",TRUE
"Main",200,"Symmetric bimodal",128,"Semiparametric",TRUE
"Main",500,"Gaussian",671,"OLS",TRUE
"Main",500,"Gaussian",671,"Semiparametric",TRUE
"Main",500,"Gaussian",775,"OLS",TRUE
"Main",500,"Gaussian",775,"Semiparametric",TRUE
"Main",200,"Gaussian",222,"OLS",TRUE
"Main",200,"Gaussian",222,"Semiparametric",TRUE
"Main",500,"Skew-normal",482,"OLS",TRUE
"Main",500,"Skew-normal",482,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",511,"OLS",TRUE
"Main",200,"Symmetric bimodal",511,"Semiparametric",TRUE
"Main",200,"Gaussian",756,"OLS",TRUE
"Main",200,"Gaussian",756,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",168,"OLS",TRUE
"Main",500,"Asymmetric mixture",168,"Semiparametric",TRUE
"Main",500,"Gaussian",949,"OLS",TRUE
"Main",500,"Gaussian",949,"Semiparametric",TRUE
"Main",500,"Skew-normal",330,"OLS",TRUE
"Main",500,"Skew-normal",330,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",716,"OLS",TRUE
"Main",200,"Asymmetric mixture",716,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",407,"OLS",TRUE
"Main",500,"Symmetric bimodal",407,"Semiparametric",TRUE
"Main",200,"Skew-normal",238,"OLS",TRUE
"Main",200,"Skew-normal",238,"Semiparametric",TRUE
"Main",500,"Skew-normal",541,"OLS",TRUE
"Main",500,"Skew-normal",541,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",356,"OLS",TRUE
"Main",500,"Asymmetric mixture",356,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",647,"OLS",TRUE
"Main",200,"Symmetric bimodal",647,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",281,"OLS",TRUE
"Main",200,"Asymmetric mixture",281,"Semiparametric",TRUE
"Main",200,"Skew-normal",703,"OLS",TRUE
"Main",200,"Skew-normal",703,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",238,"OLS",TRUE
"Main",500,"Asymmetric mixture",238,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",986,"OLS",TRUE
"Main",500,"Symmetric bimodal",986,"Semiparametric",TRUE
"Main",500,"Gaussian",44,"OLS",TRUE
"Main",500,"Gaussian",44,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",704,"OLS",TRUE
"Main",500,"Asymmetric mixture",704,"Semiparametric",TRUE
"Main",500,"Gaussian",314,"OLS",TRUE
"Main",500,"Gaussian",314,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",410,"OLS",TRUE
"Main",200,"Symmetric bimodal",410,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",878,"OLS",TRUE
"Main",500,"Asymmetric mixture",878,"Semiparametric",TRUE
"Main",500,"Gaussian",400,"OLS",TRUE
"Main",500,"Gaussian",400,"Semiparametric",TRUE
"Main",500,"Gaussian",968,"OLS",TRUE
"Main",500,"Gaussian",968,"Semiparametric",TRUE
"Main",500,"Skew-normal",610,"OLS",TRUE
"Main",500,"Skew-normal",610,"Semiparametric",TRUE
"Main",200,"Skew-normal",475,"OLS",TRUE
"Main",200,"Skew-normal",475,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",824,"OLS",TRUE
"Main",500,"Asymmetric mixture",824,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",395,"OLS",TRUE
"Main",500,"Symmetric bimodal",395,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",804,"OLS",TRUE
"Main",200,"Asymmetric mixture",804,"Semiparametric",TRUE
"Main",500,"Skew-normal",194,"OLS",TRUE
"Main",500,"Skew-normal",194,"Semiparametric",TRUE
"Main",200,"Gaussian",502,"OLS",TRUE
"Main",200,"Gaussian",502,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",413,"OLS",TRUE
"Main",500,"Symmetric bimodal",413,"Semiparametric",TRUE
"Main",200,"Gaussian",1000,"OLS",TRUE
"Main",200,"Gaussian",1000,"Semiparametric",TRUE
"Main",500,"Gaussian",699,"OLS",TRUE
"Main",500,"Gaussian",699,"Semiparametric",TRUE
"Main",500,"Skew-normal",981,"OLS",TRUE
"Main",500,"Skew-normal",981,"Semiparametric",TRUE
"Main",200,"Gaussian",594,"OLS",TRUE
"Main",200,"Gaussian",594,"Semiparametric",TRUE
"Main",500,"Skew-normal",227,"OLS",TRUE
"Main",500,"Skew-normal",227,"Semiparametric",TRUE
"Main",500,"Skew-normal",896,"OLS",TRUE
"Main",500,"Skew-normal",896,"Semiparametric",TRUE
"Main",200,"Skew-normal",166,"OLS",TRUE
"Main",200,"Skew-normal",166,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",346,"OLS",TRUE
"Main",200,"Symmetric bimodal",346,"Semiparametric",FALSE
"Main",500,"Asymmetric mixture",947,"OLS",TRUE
"Main",500,"Asymmetric mixture",947,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",54,"OLS",TRUE
"Main",200,"Asymmetric mixture",54,"Semiparametric",FALSE
"Main",200,"Gaussian",188,"OLS",TRUE
"Main",200,"Gaussian",188,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",292,"OLS",TRUE
"Main",200,"Asymmetric mixture",292,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",205,"OLS",TRUE
"Main",500,"Symmetric bimodal",205,"Semiparametric",TRUE
"Main",200,"Skew-normal",377,"OLS",TRUE
"Main",200,"Skew-normal",377,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",60,"OLS",TRUE
"Main",500,"Symmetric bimodal",60,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",781,"OLS",TRUE
"Main",500,"Asymmetric mixture",781,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",344,"OLS",TRUE
"Main",200,"Asymmetric mixture",344,"Semiparametric",TRUE
"Main",200,"Gaussian",636,"OLS",TRUE
"Main",200,"Gaussian",636,"Semiparametric",TRUE
"Main",200,"Skew-normal",362,"OLS",TRUE
"Main",200,"Skew-normal",362,"Semiparametric",TRUE
"Main",200,"Skew-normal",502,"OLS",TRUE
"Main",200,"Skew-normal",502,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",937,"OLS",TRUE
"Main",500,"Symmetric bimodal",937,"Semiparametric",TRUE
"Main",200,"Gaussian",682,"OLS",TRUE
"Main",200,"Gaussian",682,"Semiparametric",TRUE
"Main",200,"Gaussian",947,"OLS",TRUE
"Main",200,"Gaussian",947,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",669,"OLS",TRUE
"Main",200,"Asymmetric mixture",669,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",591,"OLS",TRUE
"Main",200,"Symmetric bimodal",591,"Semiparametric",TRUE
"Main",200,"Gaussian",104,"OLS",TRUE
"Main",200,"Gaussian",104,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",429,"OLS",TRUE
"Main",200,"Asymmetric mixture",429,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",734,"OLS",TRUE
"Main",200,"Symmetric bimodal",734,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",31,"OLS",TRUE
"Main",500,"Symmetric bimodal",31,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",917,"OLS",TRUE
"Main",200,"Asymmetric mixture",917,"Semiparametric",TRUE
"Main",500,"Skew-normal",144,"OLS",TRUE
"Main",500,"Skew-normal",144,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",565,"OLS",TRUE
"Main",200,"Asymmetric mixture",565,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",761,"OLS",TRUE
"Main",200,"Asymmetric mixture",761,"Semiparametric",TRUE
"Main",500,"Skew-normal",409,"OLS",TRUE
"Main",500,"Skew-normal",409,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",861,"OLS",TRUE
"Main",500,"Asymmetric mixture",861,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",338,"OLS",TRUE
"Main",200,"Asymmetric mixture",338,"Semiparametric",TRUE
"Main",500,"Skew-normal",622,"OLS",TRUE
"Main",500,"Skew-normal",622,"Semiparametric",TRUE
"Main",500,"Gaussian",119,"OLS",TRUE
"Main",500,"Gaussian",119,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",673,"OLS",TRUE
"Main",200,"Symmetric bimodal",673,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",300,"OLS",TRUE
"Main",500,"Symmetric bimodal",300,"Semiparametric",TRUE
"Main",200,"Skew-normal",168,"OLS",TRUE
"Main",200,"Skew-normal",168,"Semiparametric",TRUE
"Main",500,"Skew-normal",519,"OLS",TRUE
"Main",500,"Skew-normal",519,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",188,"OLS",TRUE
"Main",500,"Asymmetric mixture",188,"Semiparametric",TRUE
"Main",500,"Gaussian",225,"OLS",TRUE
"Main",500,"Gaussian",225,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",607,"OLS",TRUE
"Main",200,"Asymmetric mixture",607,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",666,"OLS",TRUE
"Main",500,"Symmetric bimodal",666,"Semiparametric",TRUE
"Main",200,"Gaussian",331,"OLS",TRUE
"Main",200,"Gaussian",331,"Semiparametric",TRUE
"Main",200,"Gaussian",546,"OLS",TRUE
"Main",200,"Gaussian",546,"Semiparametric",TRUE
"Main",200,"Gaussian",215,"OLS",TRUE
"Main",200,"Gaussian",215,"Semiparametric",TRUE
"Main",500,"Gaussian",980,"OLS",TRUE
"Main",500,"Gaussian",980,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",858,"OLS",TRUE
"Main",200,"Symmetric bimodal",858,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",907,"OLS",TRUE
"Main",200,"Symmetric bimodal",907,"Semiparametric",TRUE
"Main",500,"Gaussian",565,"OLS",TRUE
"Main",500,"Gaussian",565,"Semiparametric",TRUE
"Main",500,"Skew-normal",289,"OLS",TRUE
"Main",500,"Skew-normal",289,"Semiparametric",TRUE
"Main",500,"Skew-normal",661,"OLS",TRUE
"Main",500,"Skew-normal",661,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",580,"OLS",TRUE
"Main",200,"Asymmetric mixture",580,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",101,"OLS",TRUE
"Main",200,"Symmetric bimodal",101,"Semiparametric",TRUE
"Main",500,"Gaussian",916,"OLS",TRUE
"Main",500,"Gaussian",916,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",841,"OLS",TRUE
"Main",500,"Asymmetric mixture",841,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",589,"OLS",TRUE
"Main",500,"Symmetric bimodal",589,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",30,"OLS",TRUE
"Main",200,"Symmetric bimodal",30,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",700,"OLS",TRUE
"Main",500,"Asymmetric mixture",700,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",453,"OLS",TRUE
"Main",500,"Symmetric bimodal",453,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",716,"OLS",TRUE
"Main",200,"Symmetric bimodal",716,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",611,"OLS",TRUE
"Main",500,"Symmetric bimodal",611,"Semiparametric",TRUE
"Main",200,"Gaussian",437,"OLS",TRUE
"Main",200,"Gaussian",437,"Semiparametric",TRUE
"Main",200,"Skew-normal",669,"OLS",TRUE
"Main",200,"Skew-normal",669,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",623,"OLS",TRUE
"Main",200,"Asymmetric mixture",623,"Semiparametric",FALSE
"Main",500,"Symmetric bimodal",253,"OLS",TRUE
"Main",500,"Symmetric bimodal",253,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",702,"OLS",TRUE
"Main",200,"Symmetric bimodal",702,"Semiparametric",TRUE
"Main",200,"Gaussian",901,"OLS",TRUE
"Main",200,"Gaussian",901,"Semiparametric",TRUE
"Main",500,"Skew-normal",778,"OLS",TRUE
"Main",500,"Skew-normal",778,"Semiparametric",TRUE
"Main",200,"Gaussian",285,"OLS",TRUE
"Main",200,"Gaussian",285,"Semiparametric",TRUE
"Main",200,"Skew-normal",479,"OLS",TRUE
"Main",200,"Skew-normal",479,"Semiparametric",TRUE
"Main",200,"Gaussian",101,"OLS",TRUE
"Main",200,"Gaussian",101,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",922,"OLS",TRUE
"Main",200,"Asymmetric mixture",922,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",160,"OLS",TRUE
"Main",200,"Symmetric bimodal",160,"Semiparametric",FALSE
"Main",500,"Skew-normal",630,"OLS",TRUE
"Main",500,"Skew-normal",630,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",803,"OLS",TRUE
"Main",500,"Symmetric bimodal",803,"Semiparametric",TRUE
"Main",500,"Skew-normal",385,"OLS",TRUE
"Main",500,"Skew-normal",385,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",199,"OLS",TRUE
"Main",500,"Asymmetric mixture",199,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",894,"OLS",TRUE
"Main",200,"Asymmetric mixture",894,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",263,"OLS",TRUE
"Main",200,"Asymmetric mixture",263,"Semiparametric",TRUE
"Main",200,"Skew-normal",206,"OLS",TRUE
"Main",200,"Skew-normal",206,"Semiparametric",TRUE
"Main",500,"Gaussian",277,"OLS",TRUE
"Main",500,"Gaussian",277,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",346,"OLS",TRUE
"Main",500,"Asymmetric mixture",346,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",454,"OLS",TRUE
"Main",500,"Symmetric bimodal",454,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",919,"OLS",TRUE
"Main",500,"Symmetric bimodal",919,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",754,"OLS",TRUE
"Main",500,"Asymmetric mixture",754,"Semiparametric",TRUE
"Main",500,"Gaussian",84,"OLS",TRUE
"Main",500,"Gaussian",84,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",488,"OLS",TRUE
"Main",200,"Symmetric bimodal",488,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",827,"OLS",TRUE
"Main",200,"Symmetric bimodal",827,"Semiparametric",TRUE
"Main",200,"Skew-normal",692,"OLS",TRUE
"Main",200,"Skew-normal",692,"Semiparametric",TRUE
"Main",200,"Skew-normal",977,"OLS",TRUE
"Main",200,"Skew-normal",977,"Semiparametric",TRUE
"Main",500,"Skew-normal",936,"OLS",TRUE
"Main",500,"Skew-normal",936,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",115,"OLS",TRUE
"Main",200,"Symmetric bimodal",115,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",539,"OLS",TRUE
"Main",200,"Asymmetric mixture",539,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",60,"OLS",TRUE
"Main",200,"Symmetric bimodal",60,"Semiparametric",TRUE
"Main",500,"Gaussian",155,"OLS",TRUE
"Main",500,"Gaussian",155,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",330,"OLS",TRUE
"Main",500,"Asymmetric mixture",330,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",590,"OLS",TRUE
"Main",500,"Symmetric bimodal",590,"Semiparametric",TRUE
"Main",500,"Skew-normal",513,"OLS",TRUE
"Main",500,"Skew-normal",513,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",864,"OLS",TRUE
"Main",500,"Asymmetric mixture",864,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",331,"OLS",TRUE
"Main",200,"Symmetric bimodal",331,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",358,"OLS",TRUE
"Main",500,"Symmetric bimodal",358,"Semiparametric",TRUE
"Main",500,"Gaussian",736,"OLS",TRUE
"Main",500,"Gaussian",736,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",314,"OLS",TRUE
"Main",500,"Asymmetric mixture",314,"Semiparametric",TRUE
"Main",500,"Skew-normal",367,"OLS",TRUE
"Main",500,"Skew-normal",367,"Semiparametric",TRUE
"Main",500,"Gaussian",366,"OLS",TRUE
"Main",500,"Gaussian",366,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",638,"OLS",TRUE
"Main",500,"Asymmetric mixture",638,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",25,"OLS",TRUE
"Main",500,"Asymmetric mixture",25,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",109,"OLS",TRUE
"Main",500,"Symmetric bimodal",109,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",667,"OLS",TRUE
"Main",200,"Symmetric bimodal",667,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",127,"OLS",TRUE
"Main",500,"Symmetric bimodal",127,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",105,"OLS",TRUE
"Main",200,"Asymmetric mixture",105,"Semiparametric",FALSE
"Main",500,"Skew-normal",241,"OLS",TRUE
"Main",500,"Skew-normal",241,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",774,"OLS",TRUE
"Main",500,"Symmetric bimodal",774,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",368,"OLS",TRUE
"Main",500,"Asymmetric mixture",368,"Semiparametric",TRUE
"Main",200,"Skew-normal",697,"OLS",TRUE
"Main",200,"Skew-normal",697,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",19,"OLS",TRUE
"Main",200,"Symmetric bimodal",19,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",532,"OLS",TRUE
"Main",200,"Symmetric bimodal",532,"Semiparametric",TRUE
"Main",500,"Gaussian",137,"OLS",TRUE
"Main",500,"Gaussian",137,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",404,"OLS",TRUE
"Main",500,"Asymmetric mixture",404,"Semiparametric",TRUE
"Main",200,"Gaussian",41,"OLS",TRUE
"Main",200,"Gaussian",41,"Semiparametric",TRUE
"Main",200,"Gaussian",513,"OLS",TRUE
"Main",200,"Gaussian",513,"Semiparametric",TRUE
"Main",200,"Gaussian",214,"OLS",TRUE
"Main",200,"Gaussian",214,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",537,"OLS",TRUE
"Main",500,"Asymmetric mixture",537,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",109,"OLS",TRUE
"Main",200,"Asymmetric mixture",109,"Semiparametric",TRUE
"Main",200,"Skew-normal",236,"OLS",TRUE
"Main",200,"Skew-normal",236,"Semiparametric",TRUE
"Main",200,"Gaussian",348,"OLS",TRUE
"Main",200,"Gaussian",348,"Semiparametric",TRUE
"Main",500,"Skew-normal",658,"OLS",TRUE
"Main",500,"Skew-normal",658,"Semiparametric",TRUE
"Main",500,"Skew-normal",619,"OLS",TRUE
"Main",500,"Skew-normal",619,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",996,"OLS",TRUE
"Main",200,"Asymmetric mixture",996,"Semiparametric",FALSE
"Main",500,"Skew-normal",774,"OLS",TRUE
"Main",500,"Skew-normal",774,"Semiparametric",TRUE
"Main",200,"Gaussian",194,"OLS",TRUE
"Main",200,"Gaussian",194,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",102,"OLS",TRUE
"Main",200,"Asymmetric mixture",102,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",540,"OLS",TRUE
"Main",500,"Asymmetric mixture",540,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",31,"OLS",TRUE
"Main",200,"Asymmetric mixture",31,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",911,"OLS",TRUE
"Main",200,"Symmetric bimodal",911,"Semiparametric",FALSE
"Main",200,"Gaussian",3,"OLS",TRUE
"Main",200,"Gaussian",3,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",42,"OLS",TRUE
"Main",500,"Symmetric bimodal",42,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",165,"OLS",TRUE
"Main",500,"Asymmetric mixture",165,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",990,"OLS",TRUE
"Main",200,"Asymmetric mixture",990,"Semiparametric",TRUE
"Main",500,"Skew-normal",276,"OLS",TRUE
"Main",500,"Skew-normal",276,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",77,"OLS",TRUE
"Main",500,"Symmetric bimodal",77,"Semiparametric",TRUE
"Main",200,"Skew-normal",808,"OLS",TRUE
"Main",200,"Skew-normal",808,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",930,"OLS",TRUE
"Main",200,"Asymmetric mixture",930,"Semiparametric",TRUE
"Main",200,"Gaussian",981,"OLS",TRUE
"Main",200,"Gaussian",981,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",617,"OLS",TRUE
"Main",200,"Symmetric bimodal",617,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",302,"OLS",TRUE
"Main",200,"Asymmetric mixture",302,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",122,"OLS",TRUE
"Main",500,"Symmetric bimodal",122,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",825,"OLS",TRUE
"Main",200,"Symmetric bimodal",825,"Semiparametric",TRUE
"Main",200,"Gaussian",142,"OLS",TRUE
"Main",200,"Gaussian",142,"Semiparametric",TRUE
"Main",500,"Skew-normal",983,"OLS",TRUE
"Main",500,"Skew-normal",983,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",795,"OLS",TRUE
"Main",500,"Symmetric bimodal",795,"Semiparametric",TRUE
"Main",200,"Gaussian",551,"OLS",TRUE
"Main",200,"Gaussian",551,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",379,"OLS",TRUE
"Main",200,"Asymmetric mixture",379,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",318,"OLS",TRUE
"Main",200,"Asymmetric mixture",318,"Semiparametric",TRUE
"Main",500,"Gaussian",16,"OLS",TRUE
"Main",500,"Gaussian",16,"Semiparametric",TRUE
"Main",500,"Gaussian",428,"OLS",TRUE
"Main",500,"Gaussian",428,"Semiparametric",TRUE
"Main",500,"Skew-normal",179,"OLS",TRUE
"Main",500,"Skew-normal",179,"Semiparametric",TRUE
"Main",200,"Skew-normal",292,"OLS",TRUE
"Main",200,"Skew-normal",292,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",994,"OLS",TRUE
"Main",200,"Symmetric bimodal",994,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",740,"OLS",TRUE
"Main",200,"Asymmetric mixture",740,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",768,"OLS",TRUE
"Main",200,"Symmetric bimodal",768,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",702,"OLS",TRUE
"Main",500,"Symmetric bimodal",702,"Semiparametric",TRUE
"Main",500,"Gaussian",210,"OLS",TRUE
"Main",500,"Gaussian",210,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",2,"OLS",TRUE
"Main",500,"Symmetric bimodal",2,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",73,"OLS",TRUE
"Main",500,"Asymmetric mixture",73,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",318,"OLS",TRUE
"Main",200,"Symmetric bimodal",318,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",329,"OLS",TRUE
"Main",200,"Asymmetric mixture",329,"Semiparametric",TRUE
"Main",500,"Gaussian",245,"OLS",TRUE
"Main",500,"Gaussian",245,"Semiparametric",TRUE
"Main",500,"Gaussian",114,"OLS",TRUE
"Main",500,"Gaussian",114,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",871,"OLS",TRUE
"Main",500,"Symmetric bimodal",871,"Semiparametric",TRUE
"Main",200,"Gaussian",390,"OLS",TRUE
"Main",200,"Gaussian",390,"Semiparametric",TRUE
"Main",200,"Gaussian",734,"OLS",TRUE
"Main",200,"Gaussian",734,"Semiparametric",TRUE
"Main",500,"Gaussian",258,"OLS",TRUE
