"Study","SampleSize","Scenario","Replication","Method","Success"
"Comparator",300,"Symmetric bimodal",147,"medflex NEM",TRUE
"Comparator",300,"Gaussian",148,"OLS",TRUE
"Comparator",300,"Gaussian",148,"Semiparametric",TRUE
"Comparator",300,"Gaussian",148,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",148,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",148,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",148,"OLS",TRUE
"Comparator",300,"Skew-normal",148,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",148,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",148,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",148,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",148,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",148,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",148,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",148,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",148,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",148,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",148,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",148,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",148,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",148,"medflex NEM",TRUE
"Comparator",300,"Gaussian",149,"OLS",TRUE
"Comparator",300,"Gaussian",149,"Semiparametric",TRUE
"Comparator",300,"Gaussian",149,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",149,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",149,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",149,"OLS",TRUE
"Comparator",300,"Skew-normal",149,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",149,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",149,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",149,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",149,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",149,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",149,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",149,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",149,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",149,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",149,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",149,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",149,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",149,"medflex NEM",TRUE
"Comparator",300,"Gaussian",150,"OLS",TRUE
"Comparator",300,"Gaussian",150,"Semiparametric",TRUE
"Comparator",300,"Gaussian",150,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",150,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",150,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",150,"OLS",TRUE
"Comparator",300,"Skew-normal",150,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",150,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",150,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",150,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",150,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",150,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",150,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",150,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",150,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",150,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",150,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",150,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",150,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",150,"medflex NEM",TRUE
"Comparator",300,"Gaussian",151,"OLS",TRUE
"Comparator",300,"Gaussian",151,"Semiparametric",TRUE
"Comparator",300,"Gaussian",151,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",151,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",151,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",151,"OLS",TRUE
"Comparator",300,"Skew-normal",151,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",151,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",151,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",151,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",151,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",151,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",151,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",151,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",151,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",151,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",151,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",151,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",151,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",151,"medflex NEM",TRUE
"Comparator",300,"Gaussian",152,"OLS",TRUE
"Comparator",300,"Gaussian",152,"Semiparametric",TRUE
"Comparator",300,"Gaussian",152,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",152,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",152,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",152,"OLS",TRUE
"Comparator",300,"Skew-normal",152,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",152,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",152,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",152,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",152,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",152,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",152,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",152,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",152,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",152,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",152,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",152,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",152,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",152,"medflex NEM",TRUE
"Comparator",300,"Gaussian",153,"OLS",TRUE
"Comparator",300,"Gaussian",153,"Semiparametric",TRUE
"Comparator",300,"Gaussian",153,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",153,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",153,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",153,"OLS",TRUE
"Comparator",300,"Skew-normal",153,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",153,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",153,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",153,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",153,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",153,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",153,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",153,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",153,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",153,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",153,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",153,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",153,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",153,"medflex NEM",TRUE
"Comparator",300,"Gaussian",154,"OLS",TRUE
"Comparator",300,"Gaussian",154,"Semiparametric",TRUE
"Comparator",300,"Gaussian",154,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",154,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",154,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",154,"OLS",TRUE
"Comparator",300,"Skew-normal",154,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",154,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",154,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",154,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",154,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",154,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",154,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",154,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",154,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",154,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",154,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",154,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",154,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",154,"medflex NEM",TRUE
"Comparator",300,"Gaussian",155,"OLS",TRUE
"Comparator",300,"Gaussian",155,"Semiparametric",TRUE
"Comparator",300,"Gaussian",155,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",155,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",155,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",155,"OLS",TRUE
"Comparator",300,"Skew-normal",155,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",155,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",155,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",155,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",155,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",155,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",155,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",155,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",155,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",155,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",155,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",155,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",155,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",155,"medflex NEM",TRUE
"Comparator",300,"Gaussian",156,"OLS",TRUE
"Comparator",300,"Gaussian",156,"Semiparametric",TRUE
"Comparator",300,"Gaussian",156,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",156,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",156,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",156,"OLS",TRUE
"Comparator",300,"Skew-normal",156,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",156,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",156,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",156,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",156,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",156,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",156,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",156,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",156,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",156,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",156,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",156,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",156,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",156,"medflex NEM",TRUE
"Comparator",300,"Gaussian",157,"OLS",TRUE
"Comparator",300,"Gaussian",157,"Semiparametric",TRUE
"Comparator",300,"Gaussian",157,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",157,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",157,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",157,"OLS",TRUE
"Comparator",300,"Skew-normal",157,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",157,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",157,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",157,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",157,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",157,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",157,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",157,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",157,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",157,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",157,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",157,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",157,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",157,"medflex NEM",TRUE
"Comparator",300,"Gaussian",158,"OLS",TRUE
"Comparator",300,"Gaussian",158,"Semiparametric",TRUE
"Comparator",300,"Gaussian",158,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",158,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",158,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",158,"OLS",TRUE
"Comparator",300,"Skew-normal",158,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",158,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",158,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",158,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",158,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",158,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",158,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",158,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",158,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",158,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",158,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",158,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",158,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",158,"medflex NEM",TRUE
"Comparator",300,"Gaussian",159,"OLS",TRUE
"Comparator",300,"Gaussian",159,"Semiparametric",TRUE
"Comparator",300,"Gaussian",159,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",159,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",159,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",159,"OLS",TRUE
"Comparator",300,"Skew-normal",159,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",159,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",159,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",159,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",159,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",159,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",159,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",159,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",159,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",159,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",159,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",159,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",159,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",159,"medflex NEM",TRUE
"Comparator",300,"Gaussian",160,"OLS",TRUE
"Comparator",300,"Gaussian",160,"Semiparametric",TRUE
"Comparator",300,"Gaussian",160,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",160,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",160,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",160,"OLS",TRUE
"Comparator",300,"Skew-normal",160,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",160,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",160,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",160,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",160,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",160,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",160,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",160,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",160,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",160,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",160,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",160,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",160,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",160,"medflex NEM",TRUE
"Comparator",300,"Gaussian",161,"OLS",TRUE
"Comparator",300,"Gaussian",161,"Semiparametric",TRUE
"Comparator",300,"Gaussian",161,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",161,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",161,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",161,"OLS",TRUE
"Comparator",300,"Skew-normal",161,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",161,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",161,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",161,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",161,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",161,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",161,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",161,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",161,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",161,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",161,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",161,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",161,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",161,"medflex NEM",TRUE
"Comparator",300,"Gaussian",162,"OLS",TRUE
"Comparator",300,"Gaussian",162,"Semiparametric",TRUE
"Comparator",300,"Gaussian",162,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",162,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",162,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",162,"OLS",TRUE
"Comparator",300,"Skew-normal",162,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",162,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",162,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",162,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",162,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",162,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",162,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",162,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",162,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",162,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",162,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",162,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",162,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",162,"medflex NEM",TRUE
"Comparator",300,"Gaussian",163,"OLS",TRUE
"Comparator",300,"Gaussian",163,"Semiparametric",TRUE
"Comparator",300,"Gaussian",163,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",163,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",163,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",163,"OLS",TRUE
"Comparator",300,"Skew-normal",163,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",163,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",163,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",163,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",163,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",163,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",163,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",163,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",163,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",163,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",163,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",163,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",163,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",163,"medflex NEM",TRUE
"Comparator",300,"Gaussian",164,"OLS",TRUE
"Comparator",300,"Gaussian",164,"Semiparametric",TRUE
"Comparator",300,"Gaussian",164,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",164,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",164,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",164,"OLS",TRUE
"Comparator",300,"Skew-normal",164,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",164,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",164,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",164,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",164,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",164,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",164,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",164,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",164,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",164,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",164,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",164,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",164,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",164,"medflex NEM",TRUE
"Comparator",300,"Gaussian",165,"OLS",TRUE
"Comparator",300,"Gaussian",165,"Semiparametric",TRUE
"Comparator",300,"Gaussian",165,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",165,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",165,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",165,"OLS",TRUE
"Comparator",300,"Skew-normal",165,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",165,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",165,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",165,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",165,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",165,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",165,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",165,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",165,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",165,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",165,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",165,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",165,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",165,"medflex NEM",TRUE
"Comparator",300,"Gaussian",166,"OLS",TRUE
"Comparator",300,"Gaussian",166,"Semiparametric",TRUE
"Comparator",300,"Gaussian",166,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",166,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",166,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",166,"OLS",TRUE
